,Gestational_Age,State,Race,month_care_began,num_births
695,3.0,18.0,3,5.0,40.0
696,3.0,18.0,3,6.0,50.0
697,3.0,18.0,3,7.0,21.0
698,3.0,19.0,2,3.0,12.0
699,3.0,19.0,3,2.0,141.0
700,3.0,19.0,3,3.0,190.0
701,3.0,19.0,3,4.0,52.0
702,3.0,19.0,3,5.0,27.0
703,3.0,19.0,3,6.0,11.0
704,3.0,19.0,3,7.0,12.0
705,3.0,20.0,2,2.0,19.0
706,3.0,20.0,2,3.0,16.0
707,3.0,20.0,3,1.0,28.0
708,3.0,20.0,3,2.0,108.0
709,3.0,20.0,3,3.0,71.0
710,3.0,20.0,3,4.0,26.0
711,3.0,20.0,3,5.0,23.0
712,3.0,20.0,3,6.0,18.0
713,3.0,20.0,3,7.0,11.0
714,3.0,21.0,2,2.0,33.0
715,3.0,21.0,2,3.0,24.0
716,3.0,21.0,2,4.0,16.0
717,3.0,21.0,2,99.0,10.0
718,3.0,21.0,3,0.0,27.0
719,3.0,21.0,3,1.0,38.0
720,3.0,21.0,3,2.0,182.0
721,3.0,21.0,3,3.0,152.0
722,3.0,21.0,3,4.0,51.0
723,3.0,21.0,3,5.0,46.0
724,3.0,21.0,3,6.0,21.0
725,3.0,21.0,3,7.0,18.0
726,3.0,21.0,3,99.0,45.0
727,3.0,22.0,2,0.0,45.0
728,3.0,22.0,2,1.0,52.0
729,3.0,22.0,2,2.0,132.0
730,3.0,22.0,2,3.0,111.0
731,3.0,22.0,2,4.0,85.0
732,3.0,22.0,2,5.0,57.0
733,3.0,22.0,2,6.0,38.0
734,3.0,22.0,2,7.0,22.0
735,3.0,22.0,2,8.0,10.0
736,3.0,22.0,2,99.0,26.0
737,3.0,22.0,3,0.0,19.0
738,3.0,22.0,3,1.0,39.0
739,3.0,22.0,3,2.0,133.0
740,3.0,22.0,3,3.0,127.0
741,3.0,22.0,3,4.0,60.0
742,3.0,22.0,3,5.0,32.0
743,3.0,22.0,3,6.0,21.0
744,3.0,22.0,3,7.0,11.0
745,3.0,22.0,3,99.0,11.0
746,3.0,23.0,3,1.0,10.0
747,3.0,23.0,3,2.0,31.0
748,3.0,23.0,3,3.0,25.0
749,3.0,23.0,3,5.0,10.0
750,3.0,24.0,1,2.0,12.0
751,3.0,24.0,1,3.0,14.0
752,3.0,24.0,2,0.0,25.0
753,3.0,24.0,2,1.0,22.0
754,3.0,24.0,2,2.0,102.0
755,3.0,24.0,2,3.0,108.0
756,3.0,24.0,2,4.0,55.0
757,3.0,24.0,2,5.0,37.0
758,3.0,24.0,2,6.0,49.0
759,3.0,24.0,2,7.0,11.0
760,3.0,24.0,2,99.0,69.0
761,3.0,24.0,3,0.0,16.0
762,3.0,24.0,3,2.0,95.0
763,3.0,24.0,3,3.0,112.0
764,3.0,24.0,3,4.0,45.0
765,3.0,24.0,3,5.0,36.0
766,3.0,24.0,3,6.0,35.0
767,3.0,24.0,3,7.0,24.0
768,3.0,24.0,3,99.0,52.0
769,3.0,25.0,1,2.0,12.0
770,3.0,25.0,1,3.0,17.0
771,3.0,25.0,2,2.0,27.0
772,3.0,25.0,2,3.0,43.0
773,3.0,25.0,2,4.0,14.0
774,3.0,25.0,2,5.0,10.0
775,3.0,25.0,2,99.0,12.0
776,3.0,25.0,3,0.0,12.0
777,3.0,25.0,3,1.0,17.0
778,3.0,25.0,3,2.0,118.0
779,3.0,25.0,3,3.0,205.0
780,3.0,25.0,3,4.0,45.0
781,3.0,25.0,3,5.0,14.0
782,3.0,25.0,3,6.0,20.0
783,3.0,25.0,3,99.0,55.0
784,3.0,26.0,1,2.0,15.0
785,3.0,26.0,1,3.0,14.0
786,3.0,26.0,2,0.0,26.0
787,3.0,26.0,2,1.0,61.0
788,3.0,26.0,2,2.0,123.0
789,3.0,26.0,2,3.0,84.0
790,3.0,26.0,2,4.0,52.0
791,3.0,26.0,2,5.0,37.0
792,3.0,26.0,2,6.0,27.0
793,3.0,26.0,2,99.0,33.0
794,3.0,26.0,3,0.0,30.0
795,3.0,26.0,3,1.0,119.0
796,3.0,26.0,3,2.0,303.0
797,3.0,26.0,3,3.0,255.0
798,3.0,26.0,3,4.0,78.0
799,3.0,26.0,3,5.0,62.0
800,3.0,26.0,3,6.0,30.0
801,3.0,26.0,3,7.0,37.0
802,3.0,26.0,3,8.0,11.0
803,3.0,26.0,3,99.0,34.0
804,3.0,27.0,1,2.0,20.0
805,3.0,27.0,1,3.0,22.0
806,3.0,27.0,1,4.0,11.0
807,3.0,27.0,1,5.0,10.0
808,3.0,27.0,2,2.0,34.0
809,3.0,27.0,2,3.0,37.0
810,3.0,27.0,2,4.0,19.0
811,3.0,27.0,2,5.0,15.0
812,3.0,27.0,3,1.0,10.0
813,3.0,27.0,3,2.0,194.0
814,3.0,27.0,3,3.0,202.0
815,3.0,27.0,3,4.0,54.0
816,3.0,27.0,3,5.0,34.0
817,3.0,27.0,3,6.0,17.0
818,3.0,27.0,3,7.0,10.0
819,3.0,27.0,3,99.0,12.0
820,3.0,28.0,2,0.0,19.0
821,3.0,28.0,2,1.0,63.0
822,3.0,28.0,2,2.0,111.0
823,3.0,28.0,2,3.0,71.0
824,3.0,28.0,2,4.0,44.0
825,3.0,28.0,2,5.0,26.0
826,3.0,28.0,2,6.0,16.0
827,3.0,28.0,2,7.0,11.0
828,3.0,28.0,2,8.0,11.0
829,3.0,28.0,3,1.0,21.0
830,3.0,28.0,3,2.0,103.0
831,3.0,28.0,3,3.0,66.0
832,3.0,28.0,3,4.0,29.0
833,3.0,28.0,3,5.0,20.0
834,3.0,29.0,2,0.0,19.0
835,3.0,29.0,2,1.0,10.0
836,3.0,29.0,2,2.0,56.0
837,3.0,29.0,2,3.0,43.0
838,3.0,29.0,2,4.0,45.0
839,3.0,29.0,2,5.0,18.0
840,3.0,29.0,2,6.0,17.0
841,3.0,29.0,2,7.0,11.0
842,3.0,29.0,2,99.0,33.0
843,3.0,29.0,3,0.0,19.0
844,3.0,29.0,3,1.0,49.0
845,3.0,29.0,3,2.0,198.0
846,3.0,29.0,3,3.0,125.0
847,3.0,29.0,3,4.0,77.0
848,3.0,29.0,3,5.0,51.0
849,3.0,29.0,3,6.0,34.0
850,3.0,29.0,3,7.0,20.0
851,3.0,29.0,3,99.0,44.0
852,3.0,30.0,3,2.0,50.0
853,3.0,30.0,3,3.0,34.0
854,3.0,30.0,3,5.0,10.0
855,3.0,31.0,2,2.0,10.0
856,3.0,31.0,3,1.0,17.0
857,3.0,31.0,3,2.0,88.0
858,3.0,31.0,3,3.0,51.0
859,3.0,31.0,3,4.0,30.0
860,3.0,31.0,3,5.0,18.0
861,3.0,31.0,3,99.0,16.0
862,3.0,32.0,1,2.0,13.0
863,3.0,32.0,1,3.0,13.0
864,3.0,32.0,2,0.0,18.0
865,3.0,32.0,2,1.0,14.0
866,3.0,32.0,2,2.0,30.0
867,3.0,32.0,2,3.0,11.0
868,3.0,32.0,2,5.0,11.0
869,3.0,32.0,3,0.0,38.0
870,3.0,32.0,3,1.0,42.0
871,3.0,32.0,3,2.0,68.0
872,3.0,32.0,3,3.0,53.0
873,3.0,32.0,3,4.0,26.0
874,3.0,32.0,3,5.0,27.0
875,3.0,32.0,3,6.0,17.0
876,3.0,32.0,3,99.0,17.0
877,3.0,33.0,3,2.0,35.0
878,3.0,33.0,3,3.0,33.0
879,3.0,33.0,3,6.0,10.0
880,3.0,34.0,1,98.0,110.0
881,3.0,34.0,2,98.0,375.0
882,3.0,34.0,3,98.0,787.0
883,3.0,35.0,3,0.0,17.0
884,3.0,35.0,3,1.0,20.0
885,3.0,35.0,3,2.0,65.0
886,3.0,35.0,3,3.0,40.0
887,3.0,35.0,3,4.0,18.0
888,3.0,35.0,3,5.0,11.0
889,3.0,35.0,3,99.0,16.0
890,3.0,36.0,1,1.0,21.0
891,3.0,36.0,1,2.0,82.0
892,3.0,36.0,1,3.0,46.0
893,3.0,36.0,1,4.0,20.0
894,3.0,36.0,1,5.0,18.0
895,3.0,36.0,1,6.0,10.0
896,3.0,36.0,1,99.0,10.0
897,3.0,36.0,2,0.0,27.0
898,3.0,36.0,2,1.0,67.0
899,3.0,36.0,2,2.0,236.0
900,3.0,36.0,2,3.0,181.0
901,3.0,36.0,2,4.0,67.0
902,3.0,36.0,2,5.0,61.0
903,3.0,36.0,2,6.0,45.0
904,3.0,36.0,2,7.0,26.0
905,3.0,36.0,2,99.0,35.0
906,3.0,36.0,3,0.0,35.0
907,3.0,36.0,3,1.0,109.0
908,3.0,36.0,3,2.0,512.0
909,3.0,36.0,3,3.0,427.0
910,3.0,36.0,3,4.0,170.0
911,3.0,36.0,3,5.0,78.0
912,3.0,36.0,3,6.0,48.0
913,3.0,36.0,3,7.0,22.0
914,3.0,36.0,3,8.0,15.0
915,3.0,36.0,3,99.0,111.0
916,3.0,37.0,0,3.0,11.0
917,3.0,37.0,1,2.0,12.0
918,3.0,37.0,1,3.0,17.0
919,3.0,37.0,1,5.0,10.0
920,3.0,37.0,2,0.0,45.0
921,3.0,37.0,2,1.0,70.0
922,3.0,37.0,2,2.0,169.0
923,3.0,37.0,2,3.0,177.0
924,3.0,37.0,2,4.0,95.0
925,3.0,37.0,2,5.0,65.0
926,3.0,37.0,2,6.0,49.0
927,3.0,37.0,2,7.0,24.0
928,3.0,37.0,2,8.0,15.0
929,3.0,37.0,2,99.0,20.0
930,3.0,37.0,3,0.0,44.0
931,3.0,37.0,3,1.0,88.0
932,3.0,37.0,3,2.0,300.0
933,3.0,37.0,3,3.0,290.0
934,3.0,37.0,3,4.0,95.0
935,3.0,37.0,3,5.0,62.0
936,3.0,37.0,3,6.0,50.0
937,3.0,37.0,3,7.0,39.0
938,3.0,37.0,3,8.0,17.0
939,3.0,37.0,3,99.0,35.0
940,3.0,38.0,3,2.0,13.0
941,3.0,38.0,3,3.0,51.0
942,3.0,39.0,1,2.0,10.0
943,3.0,39.0,1,3.0,14.0
944,3.0,39.0,2,0.0,36.0
945,3.0,39.0,2,1.0,19.0
946,3.0,39.0,2,2.0,128.0
947,3.0,39.0,2,3.0,144.0
948,3.0,39.0,2,4.0,85.0
949,3.0,39.0,2,5.0,61.0
950,3.0,39.0,2,6.0,55.0
951,3.0,39.0,2,7.0,33.0
952,3.0,39.0,2,99.0,25.0
953,3.0,39.0,3,0.0,71.0
954,3.0,39.0,3,1.0,68.0
955,3.0,39.0,3,2.0,419.0
956,3.0,39.0,3,3.0,338.0
957,3.0,39.0,3,4.0,133.0
958,3.0,39.0,3,5.0,93.0
959,3.0,39.0,3,6.0,72.0
960,3.0,39.0,3,7.0,44.0
961,3.0,39.0,3,8.0,19.0
962,3.0,39.0,3,99.0,45.0
963,3.0,40.0,0,2.0,24.0
964,3.0,40.0,0,3.0,13.0
965,3.0,40.0,2,2.0,26.0
966,3.0,40.0,2,3.0,19.0
967,3.0,40.0,2,5.0,10.0
968,3.0,40.0,2,99.0,13.0
969,3.0,40.0,3,0.0,21.0
970,3.0,40.0,3,1.0,35.0
971,3.0,40.0,3,2.0,124.0
972,3.0,40.0,3,3.0,117.0
973,3.0,40.0,3,4.0,49.0
974,3.0,40.0,3,5.0,37.0
975,3.0,40.0,3,6.0,25.0
976,3.0,40.0,3,7.0,27.0
977,3.0,40.0,3,99.0,33.0
978,3.0,41.0,3,0.0,14.0
979,3.0,41.0,3,1.0,19.0
980,3.0,41.0,3,2.0,100.0
981,3.0,41.0,3,3.0,110.0
982,3.0,41.0,3,4.0,30.0
983,3.0,41.0,3,5.0,29.0
984,3.0,41.0,3,6.0,12.0
985,3.0,41.0,3,7.0,14.0
986,3.0,42.0,1,2.0,16.0
987,3.0,42.0,1,3.0,19.0
988,3.0,42.0,1,4.0,14.0
989,3.0,42.0,2,0.0,28.0
990,3.0,42.0,2,1.0,17.0
991,3.0,42.0,2,2.0,79.0
992,3.0,42.0,2,3.0,117.0
993,3.0,42.0,2,4.0,59.0
994,3.0,42.0,2,5.0,31.0
995,3.0,42.0,2,6.0,28.0
996,3.0,42.0,2,7.0,12.0
997,3.0,42.0,2,99.0,66.0
998,3.0,42.0,3,0.0,38.0
999,3.0,42.0,3,1.0,60.0
1000,3.0,42.0,3,2.0,310.0
1001,3.0,42.0,3,3.0,327.0
1002,3.0,42.0,3,4.0,103.0
1003,3.0,42.0,3,5.0,94.0
1004,3.0,42.0,3,6.0,57.0
1005,3.0,42.0,3,7.0,28.0
1006,3.0,42.0,3,99.0,82.0
1007,3.0,44.0,2,98.0,30.0
1008,3.0,44.0,3,98.0,87.0
1009,3.0,45.0,2,0.0,25.0
1010,3.0,45.0,2,1.0,23.0
1011,3.0,45.0,2,2.0,101.0
1012,3.0,45.0,2,3.0,108.0
1013,3.0,45.0,2,4.0,67.0
1014,3.0,45.0,2,5.0,53.0
1015,3.0,45.0,2,6.0,41.0
1016,3.0,45.0,2,7.0,32.0
1017,3.0,45.0,3,0.0,11.0
1018,3.0,45.0,3,1.0,22.0
1019,3.0,45.0,3,2.0,135.0
1020,3.0,45.0,3,3.0,126.0
1021,3.0,45.0,3,4.0,45.0
1022,3.0,45.0,3,5.0,40.0
1023,3.0,45.0,3,6.0,30.0
1024,3.0,45.0,3,7.0,16.0
1025,3.0,46.0,3,2.0,32.0
1026,3.0,46.0,3,3.0,30.0
1027,3.0,47.0,2,0.0,22.0
1028,3.0,47.0,2,1.0,40.0
1029,3.0,47.0,2,2.0,78.0
1030,3.0,47.0,2,3.0,76.0
1031,3.0,47.0,2,4.0,31.0
1032,3.0,47.0,2,5.0,32.0
1033,3.0,47.0,2,6.0,23.0
1034,3.0,47.0,2,99.0,21.0
1035,3.0,47.0,3,0.0,24.0
1036,3.0,47.0,3,1.0,60.0
1037,3.0,47.0,3,2.0,198.0
1038,3.0,47.0,3,3.0,157.0
1039,3.0,47.0,3,4.0,55.0
1040,3.0,47.0,3,5.0,39.0
1041,3.0,47.0,3,6.0,17.0
1042,3.0,47.0,3,7.0,10.0
1043,3.0,47.0,3,99.0,59.0
1044,3.0,48.0,1,1.0,26.0
1045,3.0,48.0,1,2.0,49.0
1046,3.0,48.0,1,3.0,68.0
1047,3.0,48.0,1,4.0,24.0
1048,3.0,48.0,1,5.0,11.0
1049,3.0,48.0,1,6.0,10.0
1050,3.0,48.0,2,0.0,99.0
1051,3.0,48.0,2,1.0,82.0
1052,3.0,48.0,2,2.0,202.0
1053,3.0,48.0,2,3.0,193.0
1054,3.0,48.0,2,4.0,126.0
1055,3.0,48.0,2,5.0,93.0
1056,3.0,48.0,2,6.0,49.0
1057,3.0,48.0,2,7.0,33.0
1058,3.0,48.0,2,8.0,13.0
1059,3.0,48.0,2,99.0,54.0
1060,3.0,48.0,3,0.0,274.0
1061,3.0,48.0,3,1.0,387.0
1062,3.0,48.0,3,2.0,941.0
1063,3.0,48.0,3,3.0,877.0
1064,3.0,48.0,3,4.0,397.0
1065,3.0,48.0,3,5.0,274.0
1066,3.0,48.0,3,6.0,184.0
1067,3.0,48.0,3,7.0,123.0
1068,3.0,48.0,3,8.0,49.0
1069,3.0,48.0,3,9.0,11.0
1070,3.0,48.0,3,99.0,150.0
1071,3.0,49.0,3,1.0,21.0
1072,3.0,49.0,3,2.0,137.0
1073,3.0,49.0,3,3.0,127.0
1074,3.0,49.0,3,4.0,35.0
1075,3.0,49.0,3,5.0,13.0
1076,3.0,49.0,3,6.0,13.0
1077,3.0,49.0,3,7.0,10.0
1078,3.0,49.0,3,99.0,10.0
1079,3.0,50.0,3,2.0,23.0
1080,3.0,50.0,3,3.0,23.0
1081,3.0,51.0,1,1.0,19.0
1082,3.0,51.0,1,2.0,23.0
1083,3.0,51.0,1,3.0,12.0
1084,3.0,51.0,1,99.0,13.0
1085,3.0,51.0,2,0.0,12.0
1086,3.0,51.0,2,1.0,62.0
1087,3.0,51.0,2,2.0,96.0
1088,3.0,51.0,2,3.0,72.0
1089,3.0,51.0,2,4.0,40.0
1090,3.0,51.0,2,5.0,24.0
1091,3.0,51.0,2,6.0,13.0
1092,3.0,51.0,2,99.0,110.0
1093,3.0,51.0,3,0.0,13.0
1094,3.0,51.0,3,1.0,79.0
1095,3.0,51.0,3,2.0,186.0
1096,3.0,51.0,3,3.0,138.0
1097,3.0,51.0,3,4.0,43.0
1098,3.0,51.0,3,5.0,29.0
1099,3.0,51.0,3,6.0,21.0
1100,3.0,51.0,3,7.0,10.0
1101,3.0,51.0,3,8.0,10.0
1102,3.0,51.0,3,99.0,196.0
1103,3.0,53.0,1,2.0,25.0
1104,3.0,53.0,1,3.0,20.0
1105,3.0,53.0,1,5.0,13.0
1106,3.0,53.0,1,99.0,11.0
1107,3.0,53.0,2,2.0,15.0
1108,3.0,53.0,2,3.0,14.0
1109,3.0,53.0,2,5.0,10.0
1110,3.0,53.0,3,0.0,28.0
1111,3.0,53.0,3,1.0,32.0
1112,3.0,53.0,3,2.0,182.0
1113,3.0,53.0,3,3.0,166.0
1114,3.0,53.0,3,4.0,75.0
1115,3.0,53.0,3,5.0,45.0
1116,3.0,53.0,3,6.0,28.0
1117,3.0,53.0,3,7.0,14.0
1118,3.0,53.0,3,99.0,71.0
1119,3.0,54.0,2,2.0,11.0
1120,3.0,54.0,3,0.0,10.0
1121,3.0,54.0,3,2.0,73.0
1122,3.0,54.0,3,3.0,65.0
1123,3.0,54.0,3,4.0,39.0
1124,3.0,54.0,3,5.0,24.0
1125,3.0,54.0,3,6.0,16.0
1126,3.0,54.0,3,7.0,16.0
1127,3.0,54.0,3,99.0,23.0
1128,3.0,55.0,1,3.0,10.0
1129,3.0,55.0,2,2.0,34.0
1130,3.0,55.0,2,3.0,36.0
1131,3.0,55.0,2,4.0,16.0
1132,3.0,55.0,2,5.0,10.0
1133,3.0,55.0,2,99.0,14.0
1134,3.0,55.0,3,2.0,189.0
1135,3.0,55.0,3,3.0,142.0
1136,3.0,55.0,3,4.0,39.0
1137,3.0,55.0,3,5.0,41.0
1138,3.0,55.0,3,6.0,17.0
1139,3.0,55.0,3,99.0,53.0
1140,3.0,56.0,3,2.0,38.0
1141,3.0,56.0,3,3.0,20.0
1142,4.0,1.0,1,2.0,17.0
1143,4.0,1.0,1,3.0,20.0
1144,4.0,1.0,2,0.0,89.0
1145,4.0,1.0,2,1.0,94.0
1146,4.0,1.0,2,2.0,484.0
1147,4.0,1.0,2,3.0,439.0
1148,4.0,1.0,2,4.0,224.0
1149,4.0,1.0,2,5.0,140.0
1150,4.0,1.0,2,6.0,92.0
1151,4.0,1.0,2,7.0,50.0
1152,4.0,1.0,2,8.0,33.0
1153,4.0,1.0,2,9.0,11.0
1154,4.0,1.0,2,99.0,16.0
1155,4.0,1.0,3,0.0,193.0
1156,4.0,1.0,3,1.0,151.0
1157,4.0,1.0,3,2.0,853.0
1158,4.0,1.0,3,3.0,688.0
1159,4.0,1.0,3,4.0,271.0
1160,4.0,1.0,3,5.0,160.0
1161,4.0,1.0,3,6.0,98.0
1162,4.0,1.0,3,7.0,75.0
1163,4.0,1.0,3,8.0,40.0
1164,4.0,1.0,3,99.0,20.0
1165,4.0,2.0,0,2.0,27.0
1166,4.0,2.0,0,3.0,48.0
1167,4.0,2.0,0,4.0,16.0
1168,4.0,2.0,0,5.0,11.0
1169,4.0,2.0,0,8.0,12.0
1170,4.0,2.0,1,2.0,15.0
1171,4.0,2.0,1,3.0,12.0
1172,4.0,2.0,1,4.0,10.0
1173,4.0,2.0,3,1.0,14.0
1174,4.0,2.0,3,2.0,97.0
1175,4.0,2.0,3,3.0,94.0
1176,4.0,2.0,3,4.0,28.0
1177,4.0,2.0,3,5.0,22.0
1178,4.0,2.0,3,99.0,25.0
1179,4.0,4.0,0,0.0,21.0
1180,4.0,4.0,0,1.0,20.0
1181,4.0,4.0,0,2.0,78.0
1182,4.0,4.0,0,3.0,64.0
1183,4.0,4.0,0,4.0,63.0
1184,4.0,4.0,0,5.0,40.0
1185,4.0,4.0,0,6.0,27.0
1186,4.0,4.0,0,7.0,28.0
1187,4.0,4.0,0,8.0,17.0
1188,4.0,4.0,1,1.0,15.0
1189,4.0,4.0,1,2.0,64.0
1190,4.0,4.0,1,3.0,33.0
1191,4.0,4.0,1,4.0,20.0
1192,4.0,4.0,2,0.0,21.0
1193,4.0,4.0,2,1.0,40.0
1194,4.0,4.0,2,2.0,100.0
1195,4.0,4.0,2,3.0,85.0
1196,4.0,4.0,2,4.0,34.0
1197,4.0,4.0,2,5.0,24.0
1198,4.0,4.0,2,6.0,18.0
1199,4.0,4.0,2,7.0,12.0
1200,4.0,4.0,3,0.0,150.0
1201,4.0,4.0,3,1.0,381.0
1202,4.0,4.0,3,2.0,1387.0
1203,4.0,4.0,3,3.0,885.0
1204,4.0,4.0,3,4.0,407.0
1205,4.0,4.0,3,5.0,221.0
1206,4.0,4.0,3,6.0,151.0
1207,4.0,4.0,3,7.0,126.0
1208,4.0,4.0,3,8.0,82.0
1209,4.0,4.0,3,9.0,13.0
1210,4.0,4.0,3,99.0,69.0
1211,4.0,5.0,0,3.0,10.0
1212,4.0,5.0,1,2.0,11.0
1213,4.0,5.0,1,3.0,10.0
1214,4.0,5.0,1,5.0,16.0
1215,4.0,5.0,1,7.0,10.0
1216,4.0,5.0,1,8.0,10.0
1217,4.0,5.0,1,99.0,11.0
1218,4.0,5.0,2,0.0,34.0
1219,4.0,5.0,2,1.0,20.0
1220,4.0,5.0,2,2.0,119.0
1221,4.0,5.0,2,3.0,114.0
1222,4.0,5.0,2,4.0,78.0
1223,4.0,5.0,2,5.0,50.0
1224,4.0,5.0,2,6.0,32.0
1225,4.0,5.0,2,7.0,31.0
1226,4.0,5.0,2,99.0,95.0
1227,4.0,5.0,3,0.0,57.0
1228,4.0,5.0,3,1.0,79.0
1229,4.0,5.0,3,2.0,414.0
1230,4.0,5.0,3,3.0,384.0
1231,4.0,5.0,3,4.0,163.0
1232,4.0,5.0,3,5.0,119.0
1233,4.0,5.0,3,6.0,88.0
1234,4.0,5.0,3,7.0,61.0
1235,4.0,5.0,3,8.0,30.0
1236,4.0,5.0,3,9.0,10.0
1237,4.0,5.0,3,99.0,181.0
1238,4.0,6.0,0,0.0,10.0
1239,4.0,6.0,0,1.0,24.0
1240,4.0,6.0,0,2.0,55.0
1241,4.0,6.0,0,3.0,38.0
1242,4.0,6.0,0,4.0,24.0
1243,4.0,6.0,1,0.0,27.0
1244,4.0,6.0,1,1.0,433.0
1245,4.0,6.0,1,2.0,1499.0
1246,4.0,6.0,1,3.0,684.0
1247,4.0,6.0,1,4.0,160.0
1248,4.0,6.0,1,5.0,84.0
1249,4.0,6.0,1,6.0,55.0
1250,4.0,6.0,1,7.0,45.0
1251,4.0,6.0,1,8.0,24.0
1252,4.0,6.0,1,99.0,65.0
1253,4.0,6.0,2,0.0,46.0
1254,4.0,6.0,2,1.0,261.0
1255,4.0,6.0,2,2.0,704.0
1256,4.0,6.0,2,3.0,315.0
1257,4.0,6.0,2,4.0,149.0
1258,4.0,6.0,2,5.0,74.0
1259,4.0,6.0,2,6.0,56.0
1260,4.0,6.0,2,7.0,36.0
1261,4.0,6.0,2,8.0,16.0
1262,4.0,6.0,2,99.0,49.0
1263,4.0,6.0,3,0.0,300.0
1264,4.0,6.0,3,1.0,2355.0
1265,4.0,6.0,3,2.0,6472.0
1266,4.0,6.0,3,3.0,2997.0
1267,4.0,6.0,3,4.0,965.0
1268,4.0,6.0,3,5.0,495.0
1269,4.0,6.0,3,6.0,334.0
1270,4.0,6.0,3,7.0,224.0
1271,4.0,6.0,3,8.0,138.0
1272,4.0,6.0,3,99.0,318.0
1273,4.0,8.0,0,2.0,12.0
1274,4.0,8.0,0,3.0,16.0
1275,4.0,8.0,1,2.0,51.0
1276,4.0,8.0,1,3.0,52.0
1277,4.0,8.0,1,4.0,30.0
1278,4.0,8.0,2,0.0,11.0
1279,4.0,8.0,2,2.0,74.0
1280,4.0,8.0,2,3.0,57.0
1281,4.0,8.0,2,4.0,38.0
1282,4.0,8.0,2,5.0,21.0
1283,4.0,8.0,2,6.0,10.0
1284,4.0,8.0,2,7.0,13.0
1285,4.0,8.0,3,0.0,112.0
1286,4.0,8.0,3,1.0,64.0
1287,4.0,8.0,3,2.0,908.0
1288,4.0,8.0,3,3.0,825.0
1289,4.0,8.0,3,4.0,309.0
1290,4.0,8.0,3,5.0,145.0
1291,4.0,8.0,3,6.0,84.0
1292,4.0,8.0,3,7.0,75.0
1293,4.0,8.0,3,8.0,45.0
1294,4.0,8.0,3,99.0,85.0
1295,4.0,9.0,0,98.0,11.0
1296,4.0,9.0,1,98.0,76.0
1297,4.0,9.0,2,98.0,282.0
1298,4.0,9.0,3,98.0,1223.0
1299,4.0,10.0,1,2.0,13.0
1300,4.0,10.0,1,3.0,14.0
1301,4.0,10.0,2,1.0,10.0
1302,4.0,10.0,2,2.0,68.0
1303,4.0,10.0,2,3.0,48.0
1304,4.0,10.0,2,4.0,25.0
1305,4.0,10.0,2,5.0,10.0
1306,4.0,10.0,3,0.0,14.0
1307,4.0,10.0,3,1.0,13.0
1308,4.0,10.0,3,2.0,160.0
1309,4.0,10.0,3,3.0,106.0
1310,4.0,10.0,3,4.0,43.0
1311,4.0,10.0,3,5.0,17.0
1312,4.0,10.0,3,6.0,22.0
1313,4.0,10.0,3,7.0,10.0
1314,4.0,10.0,3,99.0,12.0
1315,4.0,11.0,2,0.0,24.0
1316,4.0,11.0,2,1.0,22.0
1317,4.0,11.0,2,2.0,62.0
1318,4.0,11.0,2,3.0,55.0
1319,4.0,11.0,2,4.0,46.0
1320,4.0,11.0,2,5.0,24.0
1321,4.0,11.0,2,6.0,21.0
1322,4.0,11.0,2,7.0,10.0
1323,4.0,11.0,2,8.0,10.0
1324,4.0,11.0,2,99.0,102.0
1325,4.0,11.0,3,1.0,15.0
1326,4.0,11.0,3,2.0,55.0
1327,4.0,11.0,3,3.0,53.0
1328,4.0,11.0,3,4.0,10.0
1329,4.0,11.0,3,99.0,31.0
1330,4.0,12.0,0,2.0,12.0
1331,4.0,12.0,1,1.0,50.0
1332,4.0,12.0,1,2.0,135.0
1333,4.0,12.0,1,3.0,83.0
1334,4.0,12.0,1,4.0,35.0
1335,4.0,12.0,1,5.0,22.0
1336,4.0,12.0,1,6.0,19.0
1337,4.0,12.0,1,7.0,14.0
1338,4.0,12.0,1,99.0,23.0
1339,4.0,12.0,2,0.0,148.0
1340,4.0,12.0,2,1.0,377.0
1341,4.0,12.0,2,2.0,1098.0
1342,4.0,12.0,2,3.0,1042.0
1343,4.0,12.0,2,4.0,511.0
1344,4.0,12.0,2,5.0,329.0
1345,4.0,12.0,2,6.0,189.0
1346,4.0,12.0,2,7.0,151.0
1347,4.0,12.0,2,8.0,74.0
1348,4.0,12.0,2,9.0,13.0
1349,4.0,12.0,2,99.0,245.0
1350,4.0,12.0,3,0.0,212.0
1351,4.0,12.0,3,1.0,999.0
1352,4.0,12.0,3,2.0,2953.0
1353,4.0,12.0,3,3.0,2338.0
1354,4.0,12.0,3,4.0,884.0
1355,4.0,12.0,3,5.0,495.0
1356,4.0,12.0,3,6.0,284.0
1357,4.0,12.0,3,7.0,231.0
1358,4.0,12.0,3,8.0,122.0
1359,4.0,12.0,3,9.0,26.0
1360,4.0,12.0,3,99.0,459.0
1361,4.0,13.0,1,0.0,11.0
1362,4.0,13.0,1,1.0,34.0
1363,4.0,13.0,1,2.0,84.0
1364,4.0,13.0,1,3.0,70.0
1365,4.0,13.0,1,4.0,22.0
1366,4.0,13.0,1,5.0,14.0
1367,4.0,13.0,1,6.0,11.0
1368,4.0,13.0,1,99.0,67.0
1369,4.0,13.0,2,0.0,164.0
1370,4.0,13.0,2,1.0,335.0
1371,4.0,13.0,2,2.0,789.0
1372,4.0,13.0,2,3.0,703.0
1373,4.0,13.0,2,4.0,330.0
